"","qq","troopid"
"14777","3086417933",276216878
"14778","3086417933",281161276
"14779","3086417933",28482910
"14780","3086417933",330263192
"14781","3086417933",364201662
"14782","3086417933",386078547
"14783","3086417933",427844008
"14784","308708726",117839365
"14785","308708726",230325333
"14786","308708726",237296109
"14787","308708726",251190542
"14788","308708726",27985599
"14789","308708726",306660878
"14790","308708726",385025626
"14791","308708726",413519021
"14792","308708726",91519241
"14793","3088651089",26014476
"14794","3088651089",280097380
"14795","3088651089",9458450
"14796","3089163262",138845219
"14797","3089163262",313157219
"14798","3089163262",427844008
"14799","308940610",184571663
"14800","308940610",264012989
"14801","308940610",299407957
"14802","308940610",316593892
"14803","308940610",410047491
"14804","308940610",45617959
"14805","308940610",79746176
"14806","3090728892",118660224
"14807","3090728892",13053120
"14808","3090728892",145164815
"14809","3090728892",150217116
"14810","3090728892",234331
"14811","3090728892",235555754
"14812","3090728892",264267276
"14813","3090728892",273336362
"14814","3090728892",330263192
"14815","3090728892",427844008
"14816","309145134",11084526
"14817","309145134",13053120
"14818","309145134",131399105
"14819","309145134",145164815
"14820","309145134",184322517
"14821","309145134",200106492
"14822","309145134",201371399
"14823","309145134",207378037
"14824","309145134",223442997
"14825","309145134",23513648
"14826","309145134",241737532
"14827","309145134",244302074
"14828","309145134",246820299
"14829","309145134",278305267
"14830","309145134",318763412
"14831","309145134",326917836
"14832","309145134",331973373
"14833","309145134",334171894
"14834","309145134",372070168
"14835","309145134",384303485
"14836","309145134",471688654
"14837","309145134",486116233
"14838","309145134",63247395
"14839","309145134",93095678
"14840","3092058305",11084526
"14841","3092058305",113144675
"14842","3092058305",128550518
"14843","3092058305",138034104
"14844","3092058305",169085235
"14845","3092058305",175227776
"14846","3092058305",17867453
"14847","3092058305",186189870
"14848","3092058305",186822140
"14849","3092058305",190893895
"14850","3092058305",192070129
"14851","3092058305",198620056
"14852","3092058305",213319931
"14853","3092058305",218652063
"14854","3092058305",247194022
"14855","3092058305",253659345
"14856","3092058305",262718523
"14857","3092058305",264012989
"14858","3092058305",274601048
"14859","3092058305",279824527
"14860","3092058305",293494093
"14861","3092058305",302456563
"14862","3092058305",361086108
"14863","3092058305",383370349
"14864","3092058305",384215242
"14865","3092058305",414945924
"14866","3092058305",417061532
"14867","3092058305",417592171
"14868","3092058305",423804674
"14869","3092058305",427210383
"14870","3092058305",450163837
"14871","3092058305",490669743
"14872","3092058305",74561271
"14873","3092058305",78814260
"14874","3092058305",91519241
"14875","3092058305",97849670
"14876","309341767",20103906
"14877","309341767",219934817
"14878","309341767",223442997
"14879","309341767",249043180
"14880","309341767",251371282
"14881","309341767",276216878
"14882","309341767",28482910
"14883","309341767",313157219
"14884","309341767",364201662
"14885","309341767",386078547
"14886","309341767",427844008
"14887","309341767",80053905
"14888","309380905",102038086
"14889","309380905",240168395
"14890","309380905",295543711
"14891","309380905",417061532
"14892","309380905",427099963
"14893","3094753429",118797678
"14894","3094753429",201371399
"14895","3094753429",277937133
"14896","3094753429",386078547
"14897","3094753429",413577514
"14898","3094753429",427844008
"14899","3094753429",471688654
"14900","3094753429",474566990
"14901","309643844",128350510
"14902","309643844",148956635
"14903","309643844",163894847
"14904","309643844",170983116
"14905","309643844",190242602
"14906","309643844",193979023
"14907","309643844",212471097
"14908","309643844",223442997
"14909","309643844",264012989
"14910","309643844",276216878
"14911","309643844",28482910
"14912","309643844",326683526
"14913","309643844",33140777
"14914","309643844",334898166
"14915","309643844",361446643
"14916","309643844",385409866
"14917","309643844",427844008
"14918","309643844",63247395
"14919","3099530543",121105546
"14920","3099530543",387199551
"14921","3099983144",181572738
"14922","3099983144",276216878
"14923","3101262254",105240338
"14924","3101262254",105877597
"14925","3101262254",108074761
"14926","3101262254",117839365
"14927","3101262254",117985171
"14928","3101262254",138034104
"14929","3101262254",138636556
"14930","3101262254",141932479
"14931","3101262254",181170406
"14932","3101262254",183240294
"14933","3101262254",260353644
"14934","3101262254",262829065
"14935","3101262254",276216878
"14936","3101262254",286690974
"14937","3101262254",299342971
"14938","3101262254",299407957
"14939","3101262254",361086108
"14940","3101262254",374770737
"14941","3101262254",385409866
"14942","3101262254",413519021
"14943","3101262254",417061532
"14944","3101262254",418776102
"14945","3101262254",60336285
"14946","3112848868",107534910
"14947","3112848868",138845219
"14948","3112848868",181681485
"14949","3112848868",185417836
"14950","3112848868",223442997
"14951","3112848868",249334621
"14952","3112848868",281161276
"14953","3112848868",326683526
"14954","3112848868",342130772
"14955","3112848868",384400375
"14956","3112848868",386078547
"14957","3112848868",427844008
"14958","3114717838",127207175
"14959","3114717838",136382522
"14960","3114717838",14579008
"14961","3114717838",181450247
"14962","3114717838",235766178
"14963","3114717838",450163837
"14964","3114747",117839365
"14965","3114747",119467102
"14966","3114747",145135980
"14967","3114747",156323540
"14968","3114747",159466319
"14969","3114747",170202595
"14970","3114747",180979137
"14971","3114747",184553838
"14972","3114747",222506668
"14973","3114747",225907400
"14974","3114747",253076019
"14975","3114747",348057562
"14976","3114747",368923055
"14977","3114747",75346464
"14978","3114763591",107534910
"14979","3114763591",11084526
"14980","3114763591",11206888
"14981","3114763591",167197526
"14982","3114763591",169233612
"14983","3114763591",246851099
"14984","3114763591",250178782
"14985","3114763591",272107335
"14986","3114763591",330263192
"14987","3114763591",362777215
"14988","3114763591",427844008
"14989","3114763591",513986015
"14990","3114763591",60336285
"14991","3114763591",68352124
"14992","3114763591",93095678
"14993","3116157255",145164815
"14994","3116157255",281161276
"14995","3116157255",318763412
"14996","3116157255",471688654
"14997","3116191055",131527997
"14998","3116191055",211946403
"14999","3118076951",246820299
"15000","3118076951",303908905
"15001","3118076951",318464698
"15002","3118076951",438547913
"15003","3118076951",517387884
"15004","3118076951",63247395
"15005","312011459",181572738
"15006","312011459",195495328
"15007","312011459",384400375
"15008","312082020",107534910
"15009","312082020",11206888
"15010","312082020",123230258
"15011","312082020",126185697
"15012","312082020",131527997
"15013","312082020",138845219
"15014","312082020",167197526
"15015","312082020",184872833
"15016","312082020",201371399
"15017","312082020",207378037
"15018","312082020",236274652
"15019","312082020",246820299
"15020","312082020",250178782
"15021","312082020",282675021
"15022","312082020",318047190
"15023","312082020",318763412
"15024","312082020",326683526
"15025","312082020",330832078
"15026","312082020",361446643
"15027","312082020",361476034
"15028","312082020",417685737
"15029","312082020",427844008
"15030","312082020",513986015
"15031","3124679589",107534910
"15032","3124679589",138845219
"15033","3124679589",181572738
"15034","3124679589",223442997
"15035","3124679589",36055015
"15036","3124679589",372070168
"15037","3124679589",386078547
"15038","3124679589",427844008
"15039","3124679589",63247395
"15040","312618442",165029365
"15041","312618442",176985967
"15042","312618442",183272706
"15043","312618442",218815484
"15044","312618442",230325333
"15045","312618442",23228574
"15046","312618442",251923038
"15047","312618442",281161276
"15048","312618442",290104625
"15049","312618442",290474148
"15050","312618442",309373008
"15051","312618442",312179756
"15052","312618442",313157219
"15053","312618442",321269381
"15054","312618442",322617738
"15055","312618442",326026457
"15056","312618442",330263192
"15057","312618442",45747093
"15058","312618442",63247395
"15059","312618442",82037288
"15060","312618442",91727331
"15061","3126876965",110537946
"15062","3126876965",11084526
"15063","3126876965",138845219
"15064","3126876965",148582376
"15065","3126876965",181572738
"15066","3126876965",188563226
"15067","3126876965",205067076
"15068","3126876965",215038764
"15069","3126876965",262014462
"15070","3126876965",282773546
"15071","3126876965",285956046
"15072","3126876965",337839521
"15073","3126876965",364201662
"15074","3126876965",367172421
"15075","3126876965",384303485
"15076","3126876965",417685737
"15077","3126876965",419658044
"15078","3126876965",420230565
"15079","3126876965",427210383
"15080","3126876965",427844008
"15081","3126876965",456397649
"15082","3126876965",463876652
"15083","3126876965",486116233
"15084","3126876965",63247395
"15085","3126876965",93095678
"15086","312741319",113187526
"15087","312741319",138845219
"15088","312741319",171658975
"15089","312741319",17176148
"15090","312741319",230981281
"15091","312741319",262118891
"15092","312741319",28482910
"15093","312741319",427844008
"15094","312741319",80053905
"15095","3127564899",11084526
"15096","3127564899",122911917
"15097","3127564899",129412169
"15098","3127564899",164915143
"15099","3127564899",167197526
"15100","3127564899",205067076
"15101","3127564899",207378037
"15102","3127564899",23513648
"15103","3127564899",282773546
"15104","3127564899",290969063
"15105","3127564899",321630188
"15106","3127564899",331050354
"15107","3127564899",342278101
"15108","3127564899",384303485
"15109","3127564899",417685737
"15110","3127564899",427210383
"15111","3127564899",452126286
"15112","3127564899",464345102
"15113","3127564899",522290993
"15114","3127564899",62314452
"15115","312801822",117651657
"15116","312801822",126830699
"15117","312801822",145164815
"15118","312801822",188563226
"15119","312801822",249043180
"15120","312801822",298136580
"15121","312801822",384400375
"15122","312801822",427844008
"15123","312801822",474566990
"15124","312801822",63600561
"15125","313294303",235766178
"15126","313294303",264012989
"15127","313294303",316593892
"15128","313294303",413519021
"15129","313294303",417061532
"15130","313294303",79746176
"15131","313335312",107469013
"15132","313335312",114760877
"15133","313335312",122487023
"15134","313335312",129202866
"15135","313335312",130352342
"15136","313335312",138861631
"15137","313335312",158363480
"15138","313335312",161751052
"15139","313335312",161780944
"15140","313335312",169233612
"15141","313335312",169819160
"15142","313335312",182813877
"15143","313335312",184571663
"15144","313335312",209987395
"15145","313335312",212471097
"15146","313335312",225907400
"15147","313335312",251134929
"15148","313335312",252498149
"15149","313335312",276847516
"15150","313335312",27985599
"15151","313335312",311670087
